,country_region_code,country_region,sub_region_1,sub_region_2,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
611642,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-10,-11.0,5.0,-39.0,-36.0,-11.0,5.0
611643,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-11,-15.0,-2.0,-60.0,-36.0,-15.0,8.0
611644,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-12,-15.0,0.0,-57.0,-35.0,-14.0,7.0
611645,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-13,-5.0,7.0,-56.0,-33.0,-14.0,8.0
611646,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-14,6.0,8.0,-57.0,-36.0,-5.0,6.0
611647,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-15,7.0,4.0,-41.0,-28.0,-15.0,5.0
611648,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-16,-10.0,2.0,-43.0,-31.0,-9.0,5.0
611649,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-17,-11.0,4.0,-36.0,-34.0,-10.0,5.0
611650,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-18,-9.0,3.0,-29.0,-31.0,-13.0,5.0
611651,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-19,-8.0,4.0,-32.0,-31.0,-11.0,4.0
611652,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-20,-4.0,5.0,-42.0,-29.0,-10.0,5.0
611653,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-21,2.0,9.0,-56.0,-43.0,-6.0,4.0
611654,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-22,-1.0,3.0,-62.0,-39.0,-16.0,5.0
611655,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-23,-11.0,1.0,-51.0,-33.0,-10.0,6.0
611656,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-24,-10.0,4.0,-34.0,-35.0,-10.0,5.0
611657,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-25,-8.0,1.0,-35.0,-31.0,-13.0,6.0
611658,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-26,-8.0,2.0,-30.0,-31.0,-11.0,5.0
611659,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-27,-1.0,3.0,-28.0,-25.0,-9.0,4.0
611660,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-28,6.0,3.0,-7.0,-29.0,-2.0,1.0
611661,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-29,4.0,3.0,-11.0,-31.0,-14.0,2.0
611662,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-30,-10.0,2.0,-42.0,-33.0,-9.0,6.0
611663,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-05-31,-10.0,5.0,-33.0,-36.0,-10.0,5.0
611664,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-01,-8.0,1.0,-29.0,-32.0,-12.0,5.0
611665,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-02,-9.0,3.0,-28.0,-32.0,-10.0,5.0
611666,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-03,-5.0,4.0,-31.0,-30.0,-8.0,5.0
611667,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-04,4.0,8.0,-6.0,-37.0,-4.0,2.0
611668,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-05,3.0,5.0,-2.0,-32.0,-16.0,2.0
611669,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-06,-10.0,2.0,-39.0,-33.0,-9.0,5.0
611670,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-07,-9.0,3.0,-29.0,-34.0,-10.0,5.0
611671,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-08,-7.0,5.0,-26.0,-30.0,-12.0,5.0
611672,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-09,-8.0,2.0,-25.0,-30.0,-11.0,5.0
611673,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-10,-3.0,5.0,-29.0,-27.0,-9.0,5.0
611674,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-11,9.0,7.0,-3.0,-24.0,-3.0,2.0
611675,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-12,4.0,4.0,-13.0,-31.0,-14.0,3.0
611676,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-13,-8.0,3.0,-30.0,-32.0,-10.0,6.0
611677,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-14,-11.0,3.0,-24.0,-33.0,-11.0,5.0
611678,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-15,-9.0,2.0,-20.0,-30.0,-13.0,6.0
611679,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-16,-9.0,5.0,-21.0,-31.0,-11.0,5.0
611680,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-17,-4.0,5.0,-21.0,-28.0,-10.0,5.0
611681,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-18,4.0,7.0,3.0,-31.0,-2.0,2.0
611682,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-19,3.0,5.0,-6.0,-27.0,-16.0,2.0
611683,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-20,-9.0,2.0,-30.0,-32.0,-12.0,6.0
611684,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-21,-10.0,4.0,-18.0,-35.0,-13.0,6.0
611685,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-22,-8.0,3.0,-17.0,-31.0,-15.0,6.0
611686,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-23,-9.0,4.0,-19.0,-32.0,-14.0,5.0
611687,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-24,-3.0,5.0,-20.0,-29.0,-13.0,5.0
611688,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-25,3.0,5.0,2.0,-30.0,-4.0,2.0
611689,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-26,2.0,2.0,-8.0,-28.0,-15.0,1.0
611690,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-27,-8.0,1.0,-28.0,-34.0,-21.0,7.0
611691,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-28,-8.0,3.0,-22.0,-36.0,-22.0,7.0
611692,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-29,-8.0,3.0,-31.0,-33.0,-24.0,7.0
611693,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-06-30,-5.0,4.0,-25.0,-32.0,-22.0,6.0
611694,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-01,-9.0,2.0,-61.0,-35.0,-22.0,9.0
611695,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-02,-1.0,5.0,-56.0,-38.0,-9.0,5.0
611696,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-03,0.0,1.0,-21.0,-29.0,-18.0,3.0
611697,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-04,-10.0,0.0,-49.0,-36.0,-22.0,8.0
611698,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-05,-12.0,1.0,-61.0,-39.0,-24.0,9.0
611699,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-06,-6.0,5.0,-38.0,-34.0,-25.0,8.0
611700,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-07,-6.0,2.0,-21.0,-34.0,-23.0,7.0
611701,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-08,-4.0,5.0,-26.0,-32.0,-22.0,7.0
611702,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-09,4.0,4.0,-3.0,-28.0,-7.0,2.0
611703,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-10,6.0,4.0,-10.0,-20.0,-17.0,2.0
611704,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-11,-8.0,3.0,-32.0,-29.0,-12.0,6.0
611705,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-12,-11.0,2.0,-38.0,-31.0,-12.0,6.0
611706,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-13,-4.0,5.0,-21.0,-26.0,-15.0,6.0
611707,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-14,-8.0,4.0,-23.0,-30.0,-14.0,6.0
611708,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-15,-4.0,7.0,-23.0,-28.0,-12.0,6.0
611709,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-16,4.0,10.0,7.0,-31.0,-6.0,3.0
611710,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-17,6.0,6.0,-7.0,-26.0,-17.0,2.0
611711,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-18,-10.0,2.0,-28.0,-31.0,-13.0,6.0
611712,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-19,-10.0,5.0,-23.0,-33.0,-13.0,9.0
611713,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-20,-10.0,4.0,-34.0,-31.0,-17.0,8.0
611714,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-21,-13.0,2.0,-51.0,-35.0,-16.0,8.0
611715,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-22,-11.0,4.0,-55.0,-35.0,-15.0,9.0
611716,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-23,4.0,7.0,-13.0,-34.0,-6.0,4.0
611717,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-24,1.0,2.0,-2.0,-32.0,-16.0,3.0
611718,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-25,-10.0,4.0,-30.0,-31.0,-12.0,7.0
611719,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-26,-11.0,5.0,-18.0,-33.0,-13.0,6.0
611720,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-27,-9.0,4.0,-17.0,-31.0,-16.0,7.0
611721,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-28,-9.0,5.0,-19.0,-31.0,-14.0,6.0
611722,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-29,-5.0,6.0,-22.0,-29.0,-11.0,6.0
611723,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-30,5.0,6.0,3.0,-32.0,-3.0,3.0
611724,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-07-31,2.0,6.0,-14.0,-32.0,-14.0,3.0
611725,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-01,-9.0,4.0,-36.0,-30.0,-10.0,6.0
611726,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-02,-10.0,5.0,-18.0,-32.0,-11.0,6.0
611727,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-03,-8.0,5.0,-18.0,-28.0,-14.0,6.0
611728,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-04,-8.0,5.0,-18.0,-29.0,-12.0,5.0
611729,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-05,-4.0,6.0,-25.0,-27.0,-10.0,5.0
611730,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-06,5.0,9.0,-8.0,-31.0,-4.0,3.0
611731,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-07,8.0,4.0,8.0,-19.0,-13.0,1.0
611732,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-08,0.0,9.0,-22.0,-26.0,-15.0,6.0
611733,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-09,-2.0,7.0,-16.0,-29.0,-12.0,3.0
611734,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-10,-16.0,-11.0,7.0,-52.0,-65.0,16.0
611735,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-11,-9.0,9.0,-22.0,-28.0,-12.0,5.0
611736,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-12,-4.0,6.0,-29.0,-26.0,-11.0,5.0
611737,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-13,6.0,9.0,-27.0,-29.0,-4.0,4.0
611738,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-14,3.0,4.0,4.0,-23.0,-13.0,2.0
611739,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-15,-7.0,7.0,-25.0,-26.0,-7.0,7.0
611740,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-16,-8.0,6.0,-19.0,-29.0,-9.0,7.0
611741,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-17,-5.0,6.0,-13.0,-25.0,-12.0,8.0
611742,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-18,-5.0,6.0,-15.0,-27.0,-9.0,7.0
611743,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-19,4.0,8.0,-14.0,-19.0,-8.0,7.0
611744,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-20,5.0,8.0,14.0,-29.0,-2.0,4.0
611745,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-21,4.0,6.0,-6.0,-26.0,-13.0,4.0
611746,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-22,-6.0,6.0,-27.0,-27.0,-7.0,8.0
611747,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-23,-8.0,6.0,-17.0,-29.0,-8.0,7.0
611748,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-24,-6.0,4.0,-18.0,-25.0,-11.0,8.0
611749,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-25,-3.0,5.0,-16.0,-23.0,-9.0,7.0
611750,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-26,-1.0,7.0,-19.0,-24.0,-8.0,7.0
611751,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-27,5.0,6.0,10.0,-32.0,-4.0,4.0
611752,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-28,5.0,5.0,0.0,-24.0,-14.0,4.0
611753,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-29,-8.0,4.0,-34.0,-28.0,-7.0,7.0
611754,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-30,-9.0,3.0,-35.0,-29.0,-8.0,6.0
611755,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-08-31,-6.0,3.0,-24.0,-26.0,-11.0,7.0
611756,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-01,-3.0,4.0,-19.0,-25.0,-9.0,3.0
611757,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-02,-1.0,5.0,-29.0,-27.0,-14.0,6.0
611758,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-03,9.0,9.0,-9.0,-14.0,-1.0,2.0
611759,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-04,7.0,3.0,-8.0,-27.0,-13.0,1.0
611760,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-05,-7.0,2.0,-28.0,-27.0,-6.0,4.0
611761,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-06,-5.0,4.0,-18.0,-27.0,-8.0,4.0
611762,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-07,-6.0,3.0,-18.0,-25.0,-11.0,5.0
611763,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-08,-6.0,3.0,-22.0,-26.0,-8.0,4.0
611764,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-09,-3.0,4.0,-35.0,-26.0,-8.0,5.0
611765,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-10,6.0,4.0,11.0,-26.0,-2.0,1.0
611766,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-11,4.0,2.0,4.0,-24.0,-12.0,1.0
611767,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-12,-6.0,3.0,-26.0,-26.0,-5.0,5.0
611768,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-13,-6.0,4.0,-15.0,-27.0,-8.0,4.0
611769,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-14,-5.0,3.0,-15.0,-25.0,-10.0,4.0
611770,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-15,-5.0,2.0,-24.0,-25.0,-9.0,3.0
611771,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-16,-2.0,4.0,-32.0,-25.0,-9.0,4.0
611772,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-17,3.0,2.0,-7.0,-26.0,-4.0,1.0
611773,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-18,3.0,-1.0,-1.0,-21.0,-15.0,1.0
611774,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-19,-5.0,0.0,-22.0,-27.0,-17.0,5.0
611775,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-20,-5.0,2.0,-13.0,-29.0,-17.0,5.0
611776,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-21,1.0,5.0,-32.0,-26.0,-20.0,4.0
611777,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-22,-17.0,-9.0,-41.0,-57.0,-74.0,21.0
611778,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-23,-3.0,7.0,-25.0,-31.0,-25.0,7.0
611779,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-24,-1.0,0.0,-3.0,-27.0,-7.0,1.0
611780,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-25,0.0,-3.0,-7.0,-24.0,-17.0,0.0
611781,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-26,-3.0,2.0,-19.0,-29.0,-19.0,5.0
611782,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-27,-4.0,1.0,-20.0,-32.0,-20.0,6.0
611783,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-28,-2.0,2.0,-16.0,-29.0,-22.0,6.0
611784,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-29,-3.0,1.0,-14.0,-29.0,-20.0,4.0
611785,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-09-30,-2.0,2.0,-16.0,-28.0,-20.0,5.0
611786,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-01,0.0,0.0,-25.0,-32.0,-6.0,2.0
611787,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-02,5.0,-1.0,-48.0,-34.0,-17.0,2.0
611788,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-03,-11.0,-8.0,15.0,-57.0,-77.0,17.0
611789,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-04,-7.0,9.0,-17.0,-24.0,-8.0,4.0
611790,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-05,-7.0,2.0,-18.0,-23.0,-10.0,4.0
611791,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-06,-8.0,0.0,-26.0,-24.0,-7.0,4.0
611792,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-07,-3.0,2.0,-18.0,-24.0,-6.0,3.0
611793,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-08,3.0,2.0,0.0,-29.0,-1.0,2.0
611794,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-09,0.0,0.0,-24.0,-29.0,-14.0,3.0
611795,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-10,-9.0,0.0,-31.0,-26.0,-7.0,4.0
611796,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-11,-9.0,0.0,-16.0,-27.0,-7.0,3.0
611797,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-12,-7.0,-1.0,-13.0,-25.0,-10.0,4.0
611798,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-13,-6.0,0.0,-14.0,-25.0,-8.0,3.0
611799,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-14,-2.0,2.0,-17.0,-22.0,-7.0,3.0
611800,AU,Australia,Queensland,Brisbane City,ChIJOQnQf63jk2sRC2qMcQI1vdU,2022-10-15,5.0,4.0,11.0,-25.0,-1.0,1.0
